 ,Label,Area,Perim.,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
192,Composite:1,1.864,3.861,1.000,1.931,1792,968,135.000,1.365,1.000,1.000,1.000
193,Composite:1,5.591,9.322,0.809,4.317,406,970,108.435,1.365,3.000,0.333,1.000
194,Composite:1,11.182,12.383,0.916,5.792,494,973,45.000,3.861,1.593,0.628,0.857
195,Composite:1,5.591,8.522,0.967,4.317,836,972,161.565,1.365,3.000,0.333,1.000
196,Composite:1,35.409,22.836,0.853,9.938,398,980,164.055,5.461,1.893,0.528,0.809
197,Composite:1,9.318,14.782,0.536,6.961,472,980,101.310,1.365,5.000,0.200,1.000
198,Composite:1,5.591,9.322,0.809,4.317,686,980,108.435,1.365,3.000,0.333,1.000
199,Composite:1,3.727,6.591,1.000,3.053,464,981,116.565,1.365,2.000,0.500,1.000
200,Composite:1,14.909,15.913,0.740,6.961,1716,985,101.310,2.730,2.232,0.448,0.889
201,Composite:1,1.864,3.861,1.000,1.931,410,986,135.000,1.365,1.000,1.000,1.000
202,Composite:1,31.681,20.106,0.985,7.960,1054,991,59.036,6.716,1.138,0.878,0.829
203,Composite:1,16.772,15.114,0.923,6.105,488,989,116.565,4.095,1.343,0.745,0.857
204,Composite:1,61.499,28.628,0.943,10.662,412,992,129.806,8.688,1.201,0.833,0.857
205,Composite:1,9.318,12.383,0.764,4.922,976,996,123.690,4.095,1.223,0.817,0.714
206,Composite:1,219.906,61.722,0.725,24.190,1034,1015,73.610,12.286,2.186,0.457,0.881
207,Composite:1,1947.473,191.484,0.667,66.346,377,1007,126.634,41.647,1.700,0.588,0.882
208,Composite:1,11.182,14.314,0.686,6.826,486,1008,126.870,3.663,2.166,0.462,0.706
209,Composite:1,1.864,3.861,1.000,1.931,470,1014,135.000,1.365,1.000,1.000,1.000
210,Composite:1,1.864,3.861,1.000,1.931,448,1020,135.000,1.365,1.000,1.000,1.000
211,Composite:1,39.136,23.967,0.856,9.158,704,1022,116.565,6.757,1.243,0.804,0.808
212,Composite:1,1.864,3.861,1.000,1.931,664,1030,135.000,1.365,1.000,1.000,1.000
213,Composite:1,9.318,12.383,0.764,5.792,1552,1033,45.000,3.861,1.727,0.579,0.714
214,Composite:1,1.864,3.861,1.000,1.931,504,1038,135.000,1.365,1.000,1.000,1.000
215,Composite:1,1.864,3.861,1.000,1.931,534,1040,135.000,1.365,1.000,1.000,1.000
216,Composite:1,22.363,18.175,0.851,6.961,498,1041,101.310,5.461,1.219,0.820,0.750
217,Composite:1,42.863,22.836,1.000,9.158,348,1046,153.435,6.826,1.182,0.846,0.885
218,Composite:1,14187.665,753.497,0.314,195.458,374,1085,12.095,124.693,1.820,0.549,0.721
219,Composite:1,3.727,6.591,1.000,3.053,336,1052,116.565,1.365,2.000,0.500,1.000
220,Composite:1,5.591,9.322,0.809,4.317,182,1056,108.435,1.365,3.000,0.333,1.000
221,Composite:1,37.272,22.505,0.925,8.741,345,1058,141.340,6.826,1.124,0.890,0.889
222,Composite:1,20.500,15.445,1.000,6.105,991,1059,116.565,5.461,1.139,0.878,0.815
223,Composite:1,24.227,16.244,1.000,6.826,622,1060,126.870,5.461,1.159,0.863,0.897
224,Composite:1,13.045,14.314,0.800,5.792,376,1070,135.000,4.095,1.267,0.790,0.778
225,Composite:1,9.318,11.584,0.873,4.317,376,1077,108.435,3.861,1.000,1.000,0.714
226,Composite:1,1.864,3.861,1.000,1.931,336,1080,135.000,1.365,1.000,1.000,1.000
227,Composite:1,4608.708,305.333,0.621,98.933,116,1147,50.599,63.410,1.610,0.621,0.911
228,Composite:1,5.591,9.322,0.809,4.317,698,1088,108.435,1.365,3.000,0.333,1.000
229,Composite:1,5.591,9.322,0.809,4.317,324,1096,108.435,1.365,3.000,0.333,1.000
230,Composite:1,14.909,15.913,0.740,6.961,726,1113,101.310,2.730,2.232,0.448,0.889
231,Composite:1,31.681,20.905,0.911,8.741,376,1119,128.660,6.475,1.420,0.704,0.829
232,Composite:1,1.864,3.861,1.000,1.931,332,1122,135.000,1.365,1.000,1.000,1.000
233,Composite:1,3.727,6.591,1.000,3.053,398,1133,116.565,1.365,2.000,0.500,1.000
234,Composite:1,113.680,40.680,0.863,14.766,990,1146,33.690,11.915,1.246,0.803,0.865
235,Composite:1,9.318,12.383,0.764,4.922,393,1144,123.690,4.095,1.223,0.817,0.714
236,Composite:1,11.182,12.383,0.916,5.792,668,1148,135.000,3.861,1.593,0.628,0.857
237,Composite:1,20.500,15.114,1.000,6.826,1902,1161,36.870,4.095,1.372,0.729,0.957
238,Composite:1,1.864,3.861,1.000,1.931,522,1168,135.000,1.365,1.000,1.000,1.000
239,Composite:1,9.318,11.584,0.873,4.317,400,1169,108.435,3.861,1.000,1.000,0.714
240,Composite:1,5.591,9.322,0.809,4.317,420,1172,108.435,1.365,3.000,0.333,1.000
241,Composite:1,1.864,3.861,1.000,1.931,476,1172,135.000,1.365,1.000,1.000,1.000
242,Composite:1,11.182,15.913,0.555,6.961,384,1177,101.310,2.730,3.003,0.333,0.750
243,Composite:1,20.500,17.044,0.887,6.961,502,1179,101.310,4.095,1.469,0.681,0.846
244,Composite:1,1.864,3.861,1.000,1.931,458,1182,135.000,1.365,1.000,1.000,1.000
245,Composite:1,1.864,3.861,1.000,1.931,348,1190,135.000,1.365,1.000,1.000,1.000
246,Composite:1,3.727,6.591,1.000,3.053,422,1190,116.565,1.365,2.000,0.500,1.000
247,Composite:1,1.864,3.861,1.000,1.931,342,1196,135.000,1.365,1.000,1.000,1.000
248,Composite:1,3.727,5.792,1.000,3.053,312,1198,153.435,1.365,2.000,0.500,1.000
249,Composite:1,11.182,12.383,0.916,5.792,452,1206,135.000,3.861,1.593,0.628,0.857
250,Composite:1,9.318,13.183,0.674,5.629,342,1208,104.036,2.730,2.188,0.457,0.769
251,Composite:1,1.864,3.861,1.000,1.931,422,1212,135.000,1.365,1.000,1.000,1.000
252,Composite:1,7.454,10.453,0.857,4.317,514,1213,108.435,2.730,1.468,0.681,0.800
253,Composite:1,1.864,3.861,1.000,1.931,1792,1214,135.000,1.365,1.000,1.000,1.000
254,Composite:1,3.727,6.591,1.000,3.053,490,1215,116.565,1.365,2.000,0.500,1.000
255,Composite:1,9.318,13.183,0.674,5.629,420,1219,104.036,2.730,2.188,0.457,0.769
256,Composite:1,1.864,3.861,1.000,1.931,512,1220,135.000,1.365,1.000,1.000,1.000
257,Composite:1,24.227,18.975,0.846,7.352,509,1223,111.801,5.461,1.365,0.733,0.812
258,Composite:1,18.636,20.905,0.536,9.844,514,1228,123.690,3.803,3.185,0.314,0.645
259,Composite:1,14.909,13.514,1.000,6.105,519,1244,153.435,4.095,1.605,0.623,0.800
260,Composite:1,1.864,3.861,1.000,1.931,504,1254,135.000,1.365,1.000,1.000,1.000
261,Composite:1,3.727,6.591,1.000,3.053,536,1263,116.565,1.365,2.000,0.500,1.000
262,Composite:1,67.090,31.358,0.857,12.951,556,1280,161.565,7.937,1.679,0.596,0.847
263,Composite:1,3.727,6.591,1.000,3.053,408,1286,116.565,1.365,2.000,0.500,1.000
264,Composite:1,13.045,14.314,0.800,5.792,508,1288,135.000,4.095,1.267,0.790,0.778
265,Composite:1,1.864,3.861,1.000,1.931,522,1290,135.000,1.365,1.000,1.000,1.000
266,Composite:1,3.727,6.591,1.000,3.053,410,1294,116.565,1.365,2.000,0.500,1.000
267,Composite:1,1.864,3.861,1.000,1.931,544,1296,135.000,1.365,1.000,1.000,1.000
268,Composite:1,5.591,7.722,1.000,3.861,519,1299,45.000,2.730,1.464,0.683,0.857
269,Composite:1,1.864,3.861,1.000,1.931,726,1298,135.000,1.365,1.000,1.000,1.000
270,Composite:1,1.864,3.861,1.000,1.931,952,1302,135.000,1.365,1.000,1.000,1.000
271,Composite:1,1.864,3.861,1.000,1.931,410,1304,135.000,1.365,1.000,1.000,1.000
272,Composite:1,59.636,32.158,0.725,14.055,526,1306,119.055,7.496,1.914,0.522,0.800
273,Composite:1,1.864,3.861,1.000,1.931,518,1310,135.000,1.365,1.000,1.000,1.000
274,Composite:1,33.545,24.767,0.687,10.662,717,1310,129.806,5.495,2.260,0.442,0.720
275,Composite:1,3.727,5.792,1.000,3.053,506,1312,153.435,1.365,2.000,0.500,1.000
276,Composite:1,24.227,19.306,0.817,7.960,526,1318,120.964,5.495,1.300,0.769,0.722
277,Composite:1,5.591,7.722,1.000,3.861,411,1320,135.000,2.730,1.464,0.683,0.857
278,Composite:1,9.318,14.782,0.536,6.961,520,1324,101.310,1.365,5.000,0.200,1.000
279,Composite:1,1.864,3.861,1.000,1.931,524,1328,135.000,1.365,1.000,1.000,1.000
280,Composite:1,5.591,9.322,0.809,4.317,544,1330,108.435,1.365,3.000,0.333,1.000
281,Composite:1,31.681,20.905,0.911,7.960,547,1332,149.036,6.757,1.092,0.916,0.850
282,Composite:1,3.727,5.792,1.000,3.053,520,1332,153.435,1.365,2.000,0.500,1.000
283,Composite:1,13.045,14.314,0.800,6.826,501,1338,143.130,3.861,2.041,0.490,0.778
284,Composite:1,106.226,38.749,0.889,15.565,554,1338,105.255,9.556,1.612,0.620,0.884
